기관코드,전체기관명,최하위기관명,대표기관코드,기관유형,폐지구분,등록자
9300124,"세종특별자치시교육청 성남중학교","성남중학교",9300000,"중학교 중학교(본교) 공립",현존,
9300146,"세종특별자치시교육청 구)성남중학교","구)성남중학교",9300000,"중학교 중학교(본교) 사립",현존,
9300173,"세종특별자치시교육청 두루중학교","두루중학교",9300000,"중학교 중학교(본교) 공립",현존,
9300174,"세종특별자치시교육청 고운중학교","고운중학교",9300000,"중학교 중학교(본교) 공립",현존,
9300175,"세종특별자치시교육청 양지중학교","양지중학교",9300000,"중학교 중학교(본교) 공립",현존,
9300176,"세종특별자치시교육청 종촌중학교","종촌중학교",9300000,"중학교 중학교(본교) 공립",현존,
9300195,"세종특별자치시교육청 소담중학교","소담중학교",9300000,"중학교 중학교(본교) 공립",현존,
9300201,"세종특별자치시교육청 어진중학교","어진중학교",9300000,"중학교 중학교(본교) 공립",현존,
9300215,"세종특별자치시교육청 새움중학교","새움중학교",9300000,"중학교 중학교(본교) 공립",현존,
9300216,"세종특별자치시교육청 새뜸중학교","새뜸중학교",9300000,"중학교 중학교(본교) 공립",현존,
9300217,"세종특별자치시교육청 보람중학교","보람중학교",9300000,"중학교 중학교(본교) 공립",현존,
9300218,"세종특별자치시교육청 글벗중학교","글벗중학교",9300000,"중학교 중학교(본교) 공립",현존,
